InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice
INV04201,14089,Soto Ayam,3,02/17/2025 00:00,20.0
INV04201,27568,Ayam Geprek,1,02/17/2025 00:00,22.0
INV04201,52852,Jus Alpukat,1,02/17/2025 00:00,10.0
INV04201,24020,Nasi Goreng,3,02/17/2025 00:00,20.0
INV04202,14711,Kopi Susu,1,02/13/2025 00:00,12.0
INV04203,76467,Rendang,2,03/13/2025 00:00,30.0
INV04203,63796,Es Teh,3,03/13/2025 00:00,5.0
INV04203,80468,Sate Ayam,2,03/13/2025 00:00,25.0
INV04203,36127,Ayam Geprek,2,03/13/2025 00:00,22.0
INV04204,23621,Rendang,3,02/19/2025 00:00,30.0
INV04204,15600,Sate Ayam,3,02/19/2025 00:00,25.0
INV04205,69239,Jus Alpukat,1,02/17/2025 00:00,10.0
INV04205,37989,Kopi Susu,3,02/17/2025 00:00,12.0
INV04206,29935,Kopi Susu,1,03/28/2025 00:00,12.0
INV04206,87481,Bakso,1,03/28/2025 00:00,18.0
INV04206,97513,Rendang,1,03/28/2025 00:00,30.0
INV04206,72032,Sate Ayam,3,03/28/2025 00:00,25.0
INV04207,34921,Rendang,3,02/22/2025 00:00,30.0
INV04207,98324,Es Teh,2,02/22/2025 00:00,5.0
INV04207,59518,Soto Ayam,2,02/22/2025 00:00,20.0
INV04207,45056,Ayam Geprek,3,02/22/2025 00:00,22.0
INV04207,82444,Mie Ayam,3,02/22/2025 00:00,15.0
INV04208,13992,Rendang,3,02/08/2025 00:00,30.0
INV04208,34938,Mie Ayam,2,02/08/2025 00:00,15.0
INV04208,28557,Bakso,1,02/08/2025 00:00,18.0
INV04208,28252,Sate Ayam,1,02/08/2025 00:00,25.0
INV04208,44046,Kopi Susu,2,02/08/2025 00:00,12.0
INV04209,51238,Kopi Susu,3,02/21/2025 00:00,12.0
INV04209,85338,Ayam Geprek,3,02/21/2025 00:00,22.0
INV04209,18202,Jus Alpukat,2,02/21/2025 00:00,10.0
INV04209,76960,Soto Ayam,1,02/21/2025 00:00,20.0
INV04209,73140,Rendang,3,02/21/2025 00:00,30.0
INV04210,37562,Jus Alpukat,2,02/14/2025 00:00,10.0
INV04211,17222,Ayam Geprek,3,03/23/2025 00:00,22.0
INV04211,88246,Kopi Susu,1,03/23/2025 00:00,12.0
INV04211,37085,Nasi Goreng,1,03/23/2025 00:00,20.0
INV04212,85044,Jus Alpukat,1,03/11/2025 00:00,10.0
INV04212,46870,Ayam Geprek,3,03/11/2025 00:00,22.0
INV04212,38581,Rendang,2,03/11/2025 00:00,30.0
INV04213,21488,Mie Ayam,3,03/02/2025 00:00,15.0
INV04213,64744,Bakso,1,03/02/2025 00:00,18.0
INV04214,28555,Ayam Geprek,2,03/08/2025 00:00,22.0
INV04214,23385,Jus Alpukat,2,03/08/2025 00:00,10.0
INV04214,97852,Soto Ayam,1,03/08/2025 00:00,20.0
INV04214,98568,Mie Ayam,1,03/08/2025 00:00,15.0
INV04215,26216,Ayam Geprek,3,03/01/2025 00:00,22.0
INV04215,69169,Rendang,2,03/01/2025 00:00,30.0
INV04215,96785,Jus Alpukat,2,03/01/2025 00:00,10.0
INV04215,88832,Sate Ayam,3,03/01/2025 00:00,25.0
INV04216,49394,Es Teh,3,02/03/2025 00:00,5.0
INV04216,68467,Mie Ayam,3,02/03/2025 00:00,15.0
INV04216,21461,Soto Ayam,3,02/03/2025 00:00,20.0
INV04217,53487,Ayam Geprek,2,02/24/2025 00:00,22.0
INV04217,26745,Es Teh,2,02/24/2025 00:00,5.0
INV04217,95110,Rendang,2,02/24/2025 00:00,30.0
INV04217,70401,Kopi Susu,1,02/24/2025 00:00,12.0
INV04217,86214,Soto Ayam,2,02/24/2025 00:00,20.0
INV04218,97685,Nasi Goreng,3,02/17/2025 00:00,20.0
INV04219,13194,Mie Ayam,1,03/09/2025 00:00,15.0
INV04220,36255,Jus Alpukat,2,03/09/2025 00:00,10.0
INV04220,29132,Soto Ayam,3,03/09/2025 00:00,20.0
INV04220,42989,Bakso,3,03/09/2025 00:00,18.0
INV04220,43277,Mie Ayam,1,03/09/2025 00:00,15.0
INV04220,83305,Es Teh,1,03/09/2025 00:00,5.0
INV04221,87100,Kopi Susu,1,03/22/2025 00:00,12.0
INV04221,59536,Nasi Goreng,3,03/22/2025 00:00,20.0
INV04221,70386,Ayam Geprek,3,03/22/2025 00:00,22.0
INV04221,99272,Bakso,2,03/22/2025 00:00,18.0
INV04222,66442,Mie Ayam,3,02/01/2025 00:00,15.0
INV04223,10038,Rendang,1,02/26/2025 00:00,30.0
INV04223,97875,Soto Ayam,2,02/26/2025 00:00,20.0
INV04224,93568,Mie Ayam,1,03/16/2025 00:00,15.0
INV04224,72599,Bakso,2,03/16/2025 00:00,18.0
INV04224,47246,Nasi Goreng,1,03/16/2025 00:00,20.0
INV04224,89986,Es Teh,1,03/16/2025 00:00,5.0
INV04225,38555,Bakso,3,03/15/2025 00:00,18.0
INV04225,46855,Es Teh,1,03/15/2025 00:00,5.0
INV04225,92169,Nasi Goreng,2,03/15/2025 00:00,20.0
INV04226,72435,Ayam Geprek,3,03/10/2025 00:00,22.0
INV04227,43557,Es Teh,2,03/17/2025 00:00,5.0
INV04227,76028,Rendang,3,03/17/2025 00:00,30.0
INV04227,89636,Soto Ayam,1,03/17/2025 00:00,20.0
INV04227,18804,Ayam Geprek,1,03/17/2025 00:00,22.0
INV04227,62495,Jus Alpukat,1,03/17/2025 00:00,10.0
INV04228,10830,Nasi Goreng,1,03/16/2025 00:00,20.0
INV04228,88214,Soto Ayam,1,03/16/2025 00:00,20.0
INV04228,78799,Bakso,2,03/16/2025 00:00,18.0
INV04228,93918,Sate Ayam,2,03/16/2025 00:00,25.0
INV04228,73652,Jus Alpukat,1,03/16/2025 00:00,10.0
INV04229,28356,Nasi Goreng,2,02/20/2025 00:00,20.0
INV04229,89623,Jus Alpukat,2,02/20/2025 00:00,10.0
INV04230,29807,Sate Ayam,1,03/11/2025 00:00,25.0
INV04230,81961,Nasi Goreng,3,03/11/2025 00:00,20.0
INV04231,50478,Sate Ayam,1,02/03/2025 00:00,25.0
INV04231,46623,Soto Ayam,3,02/03/2025 00:00,20.0
INV04231,68731,Nasi Goreng,2,02/03/2025 00:00,20.0
INV04231,60089,Es Teh,3,02/03/2025 00:00,5.0
INV04231,38722,Kopi Susu,1,02/03/2025 00:00,12.0
INV04232,36247,Jus Alpukat,3,03/19/2025 00:00,10.0
INV04232,34288,Ayam Geprek,2,03/19/2025 00:00,22.0
INV04232,61398,Kopi Susu,3,03/19/2025 00:00,12.0
INV04233,35316,Es Teh,2,02/04/2025 00:00,5.0
INV04233,19583,Soto Ayam,3,02/04/2025 00:00,20.0
INV04233,31142,Mie Ayam,2,02/04/2025 00:00,15.0
INV04233,31894,Ayam Geprek,1,02/04/2025 00:00,22.0
INV04233,62969,Rendang,2,02/04/2025 00:00,30.0
INV04234,55525,Es Teh,1,03/03/2025 00:00,5.0
INV04234,26823,Soto Ayam,2,03/03/2025 00:00,20.0
INV04234,53803,Rendang,1,03/03/2025 00:00,30.0
INV04234,41933,Ayam Geprek,1,03/03/2025 00:00,22.0
INV04235,28175,Mie Ayam,1,02/22/2025 00:00,15.0
INV04235,32249,Kopi Susu,1,02/22/2025 00:00,12.0
INV04236,68746,Kopi Susu,1,02/08/2025 00:00,12.0
INV04236,56021,Bakso,3,02/08/2025 00:00,18.0
INV04237,30345,Mie Ayam,2,03/20/2025 00:00,15.0
INV04238,57105,Rendang,2,03/05/2025 00:00,30.0
INV04238,98225,Nasi Goreng,2,03/05/2025 00:00,20.0
INV04239,15942,Mie Ayam,3,02/14/2025 00:00,15.0
INV04239,84987,Nasi Goreng,3,02/14/2025 00:00,20.0
INV04239,93390,Bakso,1,02/14/2025 00:00,18.0
INV04240,72137,Bakso,3,02/09/2025 00:00,18.0
INV04241,76555,Es Teh,2,02/27/2025 00:00,5.0
INV04241,75449,Bakso,1,02/27/2025 00:00,18.0
INV04242,85840,Kopi Susu,2,03/09/2025 00:00,12.0
INV04243,39640,Sate Ayam,3,03/06/2025 00:00,25.0
INV04243,40941,Ayam Geprek,1,03/06/2025 00:00,22.0
INV04243,61341,Mie Ayam,2,03/06/2025 00:00,15.0
INV04244,17363,Jus Alpukat,3,02/03/2025 00:00,10.0
INV04244,18447,Rendang,2,02/03/2025 00:00,30.0
INV04245,99713,Jus Alpukat,2,03/14/2025 00:00,10.0
INV04246,26141,Nasi Goreng,2,02/02/2025 00:00,20.0
INV04246,30950,Bakso,3,02/02/2025 00:00,18.0
INV04246,46560,Jus Alpukat,2,02/02/2025 00:00,10.0
INV04247,97178,Sate Ayam,2,03/03/2025 00:00,25.0
INV04248,44383,Soto Ayam,3,03/04/2025 00:00,20.0
INV04248,48445,Kopi Susu,2,03/04/2025 00:00,12.0
INV04248,85025,Nasi Goreng,3,03/04/2025 00:00,20.0
INV04249,32415,Kopi Susu,3,02/19/2025 00:00,12.0
INV04249,25152,Nasi Goreng,1,02/19/2025 00:00,20.0
INV04249,72941,Sate Ayam,2,02/19/2025 00:00,25.0
INV04249,66080,Es Teh,2,02/19/2025 00:00,5.0
INV04250,73473,Ayam Geprek,3,02/25/2025 00:00,22.0
INV04251,63310,Nasi Goreng,1,02/20/2025 00:00,20.0
INV04251,12485,Kopi Susu,1,02/20/2025 00:00,12.0
INV04252,99755,Mie Ayam,1,02/18/2025 00:00,15.0
INV04252,73253,Kopi Susu,3,02/18/2025 00:00,12.0
INV04252,91635,Ayam Geprek,1,02/18/2025 00:00,22.0
INV04252,69513,Nasi Goreng,2,02/18/2025 00:00,20.0
INV04252,49121,Bakso,1,02/18/2025 00:00,18.0
INV04253,91488,Mie Ayam,2,02/18/2025 00:00,15.0
INV04253,40774,Soto Ayam,2,02/18/2025 00:00,20.0
INV04254,84076,Kopi Susu,2,03/23/2025 00:00,12.0
INV04254,89127,Jus Alpukat,1,03/23/2025 00:00,10.0
INV04254,82960,Sate Ayam,3,03/23/2025 00:00,25.0
INV04254,89095,Nasi Goreng,3,03/23/2025 00:00,20.0
INV04255,62853,Sate Ayam,3,02/20/2025 00:00,25.0
INV04255,60898,Bakso,3,02/20/2025 00:00,18.0
INV04255,15129,Rendang,2,02/20/2025 00:00,30.0
INV04255,68705,Ayam Geprek,3,02/20/2025 00:00,22.0
INV04256,48938,Jus Alpukat,1,03/10/2025 00:00,10.0
INV04257,38086,Mie Ayam,3,02/28/2025 00:00,15.0
INV04257,64236,Bakso,2,02/28/2025 00:00,18.0
INV04257,87995,Kopi Susu,3,02/28/2025 00:00,12.0
INV04257,53140,Soto Ayam,3,02/28/2025 00:00,20.0
INV04258,94498,Soto Ayam,3,03/13/2025 00:00,20.0
INV04258,27156,Jus Alpukat,2,03/13/2025 00:00,10.0
INV04258,49238,Rendang,3,03/13/2025 00:00,30.0
INV04258,37567,Es Teh,2,03/13/2025 00:00,5.0
INV04258,62427,Sate Ayam,3,03/13/2025 00:00,25.0
INV04259,63035,Sate Ayam,2,03/28/2025 00:00,25.0
INV04259,82551,Nasi Goreng,2,03/28/2025 00:00,20.0
INV04259,33636,Bakso,2,03/28/2025 00:00,18.0
INV04260,77541,Rendang,2,03/27/2025 00:00,30.0
INV04260,73308,Sate Ayam,1,03/27/2025 00:00,25.0
INV04260,30223,Ayam Geprek,3,03/27/2025 00:00,22.0
INV04261,67741,Kopi Susu,1,03/08/2025 00:00,12.0
INV04261,56634,Mie Ayam,1,03/08/2025 00:00,15.0
INV04261,32250,Sate Ayam,1,03/08/2025 00:00,25.0
INV04261,83965,Soto Ayam,1,03/08/2025 00:00,20.0
INV04261,84235,Jus Alpukat,3,03/08/2025 00:00,10.0
INV04262,50256,Ayam Geprek,2,02/12/2025 00:00,22.0
INV04262,50104,Bakso,2,02/12/2025 00:00,18.0
INV04262,39849,Sate Ayam,2,02/12/2025 00:00,25.0
INV04262,54837,Jus Alpukat,2,02/12/2025 00:00,10.0
INV04263,93927,Soto Ayam,2,02/10/2025 00:00,20.0
INV04263,65256,Es Teh,1,02/10/2025 00:00,5.0
INV04263,62663,Bakso,1,02/10/2025 00:00,18.0
INV04263,41875,Kopi Susu,1,02/10/2025 00:00,12.0
INV04264,14583,Soto Ayam,1,02/14/2025 00:00,20.0
INV04265,44196,Ayam Geprek,1,02/01/2025 00:00,22.0
INV04265,34881,Kopi Susu,3,02/01/2025 00:00,12.0
INV04266,49299,Es Teh,1,02/07/2025 00:00,5.0
INV04266,89518,Rendang,3,02/07/2025 00:00,30.0
INV04266,86720,Kopi Susu,1,02/07/2025 00:00,12.0
INV04266,45872,Bakso,1,02/07/2025 00:00,18.0
INV04266,25812,Sate Ayam,2,02/07/2025 00:00,25.0
INV04267,59296,Bakso,3,02/10/2025 00:00,18.0
INV04267,19083,Jus Alpukat,2,02/10/2025 00:00,10.0
INV04267,30938,Kopi Susu,3,02/10/2025 00:00,12.0
INV04267,32346,Rendang,3,02/10/2025 00:00,30.0
INV04267,27892,Es Teh,1,02/10/2025 00:00,5.0
INV04268,39626,Mie Ayam,1,03/25/2025 00:00,15.0
INV04268,80600,Jus Alpukat,3,03/25/2025 00:00,10.0
INV04269,39430,Jus Alpukat,2,03/12/2025 00:00,10.0
INV04270,51318,Kopi Susu,2,02/27/2025 00:00,12.0
INV04271,22532,Es Teh,2,02/18/2025 00:00,5.0
INV04271,65735,Sate Ayam,3,02/18/2025 00:00,25.0
INV04272,82760,Bakso,2,03/20/2025 00:00,18.0
INV04273,12840,Soto Ayam,2,03/17/2025 00:00,20.0
INV04273,75182,Sate Ayam,3,03/17/2025 00:00,25.0
INV04274,45968,Ayam Geprek,1,02/12/2025 00:00,22.0
INV04274,27252,Rendang,2,02/12/2025 00:00,30.0
INV04274,62532,Soto Ayam,3,02/12/2025 00:00,20.0
INV04274,43621,Bakso,2,02/12/2025 00:00,18.0
INV04275,33454,Nasi Goreng,3,02/25/2025 00:00,20.0
INV04275,45798,Kopi Susu,1,02/25/2025 00:00,12.0
INV04275,59082,Sate Ayam,1,02/25/2025 00:00,25.0
INV04275,30258,Rendang,3,02/25/2025 00:00,30.0
INV04276,43404,Bakso,3,03/05/2025 00:00,18.0
INV04276,96835,Sate Ayam,2,03/05/2025 00:00,25.0
INV04276,14045,Mie Ayam,1,03/05/2025 00:00,15.0
INV04276,81238,Nasi Goreng,1,03/05/2025 00:00,20.0
INV04276,89277,Es Teh,3,03/05/2025 00:00,5.0
INV04277,10353,Soto Ayam,2,02/12/2025 00:00,20.0
INV04277,49930,Rendang,3,02/12/2025 00:00,30.0
INV04278,67032,Sate Ayam,3,02/16/2025 00:00,25.0
INV04278,66890,Bakso,2,02/16/2025 00:00,18.0
INV04278,95030,Rendang,3,02/16/2025 00:00,30.0
INV04278,65544,Ayam Geprek,3,02/16/2025 00:00,22.0
INV04278,62695,Es Teh,3,02/16/2025 00:00,5.0
INV04279,23342,Rendang,3,03/08/2025 00:00,30.0
INV04279,78451,Mie Ayam,2,03/08/2025 00:00,15.0
INV04279,30537,Jus Alpukat,2,03/08/2025 00:00,10.0
INV04279,62485,Soto Ayam,3,03/08/2025 00:00,20.0
INV04280,88086,Jus Alpukat,2,03/11/2025 00:00,10.0
INV04280,42286,Ayam Geprek,2,03/11/2025 00:00,22.0
INV04280,90129,Bakso,2,03/11/2025 00:00,18.0
INV04280,84671,Rendang,3,03/11/2025 00:00,30.0
INV04280,73474,Soto Ayam,2,03/11/2025 00:00,20.0
INV04281,20126,Es Teh,3,03/19/2025 00:00,5.0
INV04281,94038,Jus Alpukat,1,03/19/2025 00:00,10.0
INV04281,65363,Soto Ayam,1,03/19/2025 00:00,20.0
INV04281,75633,Kopi Susu,3,03/19/2025 00:00,12.0
INV04281,18284,Ayam Geprek,2,03/19/2025 00:00,22.0
INV04282,66431,Kopi Susu,3,03/14/2025 00:00,12.0
INV04282,45253,Ayam Geprek,2,03/14/2025 00:00,22.0
INV04282,50663,Bakso,3,03/14/2025 00:00,18.0
INV04282,70648,Jus Alpukat,2,03/14/2025 00:00,10.0
INV04282,41546,Soto Ayam,1,03/14/2025 00:00,20.0
INV04283,30398,Es Teh,1,03/19/2025 00:00,5.0
INV04283,13495,Ayam Geprek,2,03/19/2025 00:00,22.0
INV04284,67168,Ayam Geprek,3,02/07/2025 00:00,22.0
INV04284,89970,Jus Alpukat,2,02/07/2025 00:00,10.0
INV04284,51227,Bakso,3,02/07/2025 00:00,18.0
INV04284,55129,Es Teh,3,02/07/2025 00:00,5.0
INV04284,63236,Kopi Susu,2,02/07/2025 00:00,12.0
INV04285,28942,Nasi Goreng,3,03/17/2025 00:00,20.0
INV04285,45425,Jus Alpukat,3,03/17/2025 00:00,10.0
INV04285,80654,Bakso,3,03/17/2025 00:00,18.0
INV04285,27776,Soto Ayam,3,03/17/2025 00:00,20.0
INV04286,72109,Kopi Susu,1,03/12/2025 00:00,12.0
INV04287,12581,Kopi Susu,1,02/05/2025 00:00,12.0
INV04287,81296,Es Teh,3,02/05/2025 00:00,5.0
INV04287,17613,Mie Ayam,3,02/05/2025 00:00,15.0
INV04287,21879,Jus Alpukat,3,02/05/2025 00:00,10.0
INV04288,65231,Kopi Susu,1,02/26/2025 00:00,12.0
INV04288,91185,Bakso,1,02/26/2025 00:00,18.0
INV04288,69340,Mie Ayam,2,02/26/2025 00:00,15.0
INV04289,68455,Es Teh,3,02/18/2025 00:00,5.0
INV04289,47629,Rendang,1,02/18/2025 00:00,30.0
INV04289,12735,Kopi Susu,1,02/18/2025 00:00,12.0
INV04289,88547,Nasi Goreng,3,02/18/2025 00:00,20.0
INV04289,88912,Jus Alpukat,1,02/18/2025 00:00,10.0
INV04290,58415,Ayam Geprek,1,02/11/2025 00:00,22.0
INV04290,88341,Soto Ayam,2,02/11/2025 00:00,20.0
INV04290,41498,Jus Alpukat,3,02/11/2025 00:00,10.0
INV04291,49834,Ayam Geprek,2,02/01/2025 00:00,22.0
INV04291,59401,Soto Ayam,3,02/01/2025 00:00,20.0
INV04292,21060,Es Teh,3,02/25/2025 00:00,5.0
INV04292,36566,Nasi Goreng,3,02/25/2025 00:00,20.0
INV04292,84833,Jus Alpukat,3,02/25/2025 00:00,10.0
INV04293,85592,Rendang,3,03/21/2025 00:00,30.0
INV04293,41256,Jus Alpukat,2,03/21/2025 00:00,10.0
INV04293,95386,Bakso,3,03/21/2025 00:00,18.0
INV04293,10829,Nasi Goreng,2,03/21/2025 00:00,20.0
INV04294,60234,Rendang,1,03/27/2025 00:00,30.0
INV04295,48643,Kopi Susu,2,02/07/2025 00:00,12.0
INV04295,40486,Ayam Geprek,2,02/07/2025 00:00,22.0
INV04296,57850,Jus Alpukat,1,03/21/2025 00:00,10.0
INV04296,48082,Es Teh,2,03/21/2025 00:00,5.0
INV04296,51987,Kopi Susu,3,03/21/2025 00:00,12.0
INV04296,12104,Rendang,1,03/21/2025 00:00,30.0
INV04296,35980,Mie Ayam,3,03/21/2025 00:00,15.0
INV04297,54120,Sate Ayam,2,02/27/2025 00:00,25.0
INV04297,87834,Soto Ayam,1,02/27/2025 00:00,20.0
INV04297,43089,Ayam Geprek,1,02/27/2025 00:00,22.0
INV04297,55141,Jus Alpukat,2,02/27/2025 00:00,10.0
INV04298,78200,Ayam Geprek,3,03/04/2025 00:00,22.0
INV04298,86156,Bakso,3,03/04/2025 00:00,18.0
INV04299,67035,Rendang,3,02/27/2025 00:00,30.0
INV04299,52875,Jus Alpukat,2,02/27/2025 00:00,10.0
INV04300,70967,Es Teh,2,03/19/2025 00:00,5.0
INV04300,50429,Soto Ayam,3,03/19/2025 00:00,20.0
INV04301,20020,Sate Ayam,1,03/18/2025 00:00,25.0
INV04301,90898,Rendang,3,03/18/2025 00:00,30.0
INV04301,24289,Jus Alpukat,2,03/18/2025 00:00,10.0
INV04301,37671,Soto Ayam,3,03/18/2025 00:00,20.0
INV04302,64336,Es Teh,3,03/12/2025 00:00,5.0
INV04302,91635,Soto Ayam,3,03/12/2025 00:00,20.0
INV04302,26354,Ayam Geprek,3,03/12/2025 00:00,22.0
INV04303,70377,Mie Ayam,3,02/18/2025 00:00,15.0
INV04303,83198,Kopi Susu,1,02/18/2025 00:00,12.0
INV04303,31371,Es Teh,2,02/18/2025 00:00,5.0
INV04304,83968,Jus Alpukat,1,03/24/2025 00:00,10.0
INV04304,26254,Soto Ayam,2,03/24/2025 00:00,20.0
INV04304,36226,Es Teh,2,03/24/2025 00:00,5.0
INV04304,69089,Rendang,3,03/24/2025 00:00,30.0
INV04305,72114,Kopi Susu,1,02/12/2025 00:00,12.0
INV04305,90023,Mie Ayam,2,02/12/2025 00:00,15.0
INV04305,55614,Nasi Goreng,1,02/12/2025 00:00,20.0
INV04306,47079,Soto Ayam,3,02/07/2025 00:00,20.0
INV04307,68292,Soto Ayam,2,03/05/2025 00:00,20.0
INV04308,82381,Sate Ayam,1,02/22/2025 00:00,25.0
INV04308,92715,Bakso,2,02/22/2025 00:00,18.0
INV04308,76519,Es Teh,1,02/22/2025 00:00,5.0
INV04308,66265,Soto Ayam,2,02/22/2025 00:00,20.0
INV04308,10355,Mie Ayam,3,02/22/2025 00:00,15.0
INV04309,71982,Soto Ayam,3,02/04/2025 00:00,20.0
INV04309,32234,Sate Ayam,2,02/04/2025 00:00,25.0
INV04310,48711,Sate Ayam,3,03/26/2025 00:00,25.0
INV04310,31226,Rendang,3,03/26/2025 00:00,30.0
INV04310,89935,Kopi Susu,3,03/26/2025 00:00,12.0
INV04310,18367,Bakso,1,03/26/2025 00:00,18.0
INV04310,31334,Soto Ayam,2,03/26/2025 00:00,20.0
INV04311,58003,Nasi Goreng,3,03/15/2025 00:00,20.0
INV04311,78373,Kopi Susu,3,03/15/2025 00:00,12.0
INV04312,69193,Ayam Geprek,1,03/11/2025 00:00,22.0
INV04313,14927,Bakso,3,03/07/2025 00:00,18.0
INV04314,35472,Mie Ayam,1,03/14/2025 00:00,15.0
INV04314,37778,Soto Ayam,2,03/14/2025 00:00,20.0
INV04314,78319,Nasi Goreng,2,03/14/2025 00:00,20.0
INV04315,71092,Jus Alpukat,3,03/25/2025 00:00,10.0
INV04316,97793,Kopi Susu,1,03/09/2025 00:00,12.0
INV04316,91988,Bakso,2,03/09/2025 00:00,18.0
INV04316,79727,Mie Ayam,2,03/09/2025 00:00,15.0
INV04316,56405,Sate Ayam,2,03/09/2025 00:00,25.0
INV04316,14771,Ayam Geprek,2,03/09/2025 00:00,22.0
INV04317,59776,Mie Ayam,3,03/18/2025 00:00,15.0
INV04317,93318,Kopi Susu,2,03/18/2025 00:00,12.0
INV04317,15092,Bakso,2,03/18/2025 00:00,18.0
INV04318,13171,Kopi Susu,1,02/06/2025 00:00,12.0
INV04319,14591,Bakso,2,03/26/2025 00:00,18.0
INV04319,22648,Rendang,2,03/26/2025 00:00,30.0
INV04319,75456,Ayam Geprek,1,03/26/2025 00:00,22.0
INV04319,54888,Sate Ayam,3,03/26/2025 00:00,25.0
INV04320,46640,Rendang,1,03/10/2025 00:00,30.0
INV04320,79430,Bakso,1,03/10/2025 00:00,18.0
INV04320,21595,Es Teh,1,03/10/2025 00:00,5.0
INV04321,90120,Ayam Geprek,2,03/03/2025 00:00,22.0
INV04321,54488,Nasi Goreng,3,03/03/2025 00:00,20.0
INV04321,81213,Es Teh,1,03/03/2025 00:00,5.0
INV04321,39893,Jus Alpukat,2,03/03/2025 00:00,10.0
INV04322,19428,Rendang,2,03/03/2025 00:00,30.0
INV04322,94800,Sate Ayam,3,03/03/2025 00:00,25.0
INV04322,66759,Mie Ayam,3,03/03/2025 00:00,15.0
INV04322,51987,Soto Ayam,2,03/03/2025 00:00,20.0
INV04323,61716,Jus Alpukat,3,02/01/2025 00:00,10.0
INV04323,89065,Sate Ayam,2,02/01/2025 00:00,25.0
INV04323,35582,Rendang,2,02/01/2025 00:00,30.0
INV04323,33528,Soto Ayam,3,02/01/2025 00:00,20.0
INV04323,13398,Nasi Goreng,1,02/01/2025 00:00,20.0
INV04324,35080,Rendang,2,02/02/2025 00:00,30.0
INV04324,39336,Kopi Susu,3,02/02/2025 00:00,12.0
INV04324,13621,Jus Alpukat,2,02/02/2025 00:00,10.0
INV04324,47635,Mie Ayam,1,02/02/2025 00:00,15.0
INV04324,33640,Nasi Goreng,1,02/02/2025 00:00,20.0
INV04325,42227,Nasi Goreng,3,02/28/2025 00:00,20.0
INV04325,41933,Jus Alpukat,2,02/28/2025 00:00,10.0
INV04325,35435,Soto Ayam,2,02/28/2025 00:00,20.0
INV04325,81099,Bakso,2,02/28/2025 00:00,18.0
INV04325,86268,Ayam Geprek,1,02/28/2025 00:00,22.0
INV04326,31067,Kopi Susu,1,03/29/2025 00:00,12.0
INV04326,45109,Mie Ayam,1,03/29/2025 00:00,15.0
INV04326,73490,Ayam Geprek,1,03/29/2025 00:00,22.0
INV04326,39064,Sate Ayam,1,03/29/2025 00:00,25.0
INV04326,88102,Nasi Goreng,2,03/29/2025 00:00,20.0
INV04327,47687,Kopi Susu,2,03/29/2025 00:00,12.0
INV04328,11849,Kopi Susu,1,02/26/2025 00:00,12.0
INV04329,49092,Es Teh,3,02/28/2025 00:00,5.0
INV04329,85147,Kopi Susu,1,02/28/2025 00:00,12.0
INV04330,51999,Rendang,1,03/30/2025 00:00,30.0
INV04330,74134,Jus Alpukat,3,03/30/2025 00:00,10.0
INV04330,22242,Soto Ayam,1,03/30/2025 00:00,20.0
INV04331,24256,Soto Ayam,3,03/06/2025 00:00,20.0
INV04331,52959,Kopi Susu,1,03/06/2025 00:00,12.0
INV04331,61536,Nasi Goreng,2,03/06/2025 00:00,20.0
INV04331,91439,Rendang,1,03/06/2025 00:00,30.0
INV04332,87586,Mie Ayam,1,02/16/2025 00:00,15.0
INV04333,11302,Es Teh,2,03/29/2025 00:00,5.0
INV04333,21124,Kopi Susu,3,03/29/2025 00:00,12.0
INV04333,10504,Nasi Goreng,1,03/29/2025 00:00,20.0
INV04333,75445,Sate Ayam,1,03/29/2025 00:00,25.0
INV04333,97240,Ayam Geprek,1,03/29/2025 00:00,22.0
INV04334,54761,Jus Alpukat,3,02/02/2025 00:00,10.0
INV04334,39349,Rendang,1,02/02/2025 00:00,30.0
INV04334,19402,Nasi Goreng,3,02/02/2025 00:00,20.0
INV04334,62925,Soto Ayam,1,02/02/2025 00:00,20.0
INV04335,67494,Bakso,3,02/09/2025 00:00,18.0
INV04335,80417,Nasi Goreng,2,02/09/2025 00:00,20.0
INV04335,50474,Es Teh,3,02/09/2025 00:00,5.0
INV04335,28764,Jus Alpukat,1,02/09/2025 00:00,10.0
INV04335,52433,Ayam Geprek,3,02/09/2025 00:00,22.0
INV04336,11771,Ayam Geprek,2,02/25/2025 00:00,22.0
INV04336,96392,Mie Ayam,1,02/25/2025 00:00,15.0
INV04337,66894,Bakso,1,03/05/2025 00:00,18.0
INV04337,35517,Jus Alpukat,1,03/05/2025 00:00,10.0
INV04338,64016,Kopi Susu,1,02/06/2025 00:00,12.0
INV04338,36332,Ayam Geprek,1,02/06/2025 00:00,22.0
INV04338,57663,Soto Ayam,2,02/06/2025 00:00,20.0
INV04339,82196,Nasi Goreng,2,02/15/2025 00:00,20.0
INV04339,83706,Es Teh,2,02/15/2025 00:00,5.0
INV04339,34922,Soto Ayam,1,02/15/2025 00:00,20.0
INV04339,65187,Mie Ayam,3,02/15/2025 00:00,15.0
INV04339,85358,Sate Ayam,2,02/15/2025 00:00,25.0
INV04340,75234,Bakso,3,02/15/2025 00:00,18.0
INV04340,50908,Nasi Goreng,3,02/15/2025 00:00,20.0
INV04340,73903,Mie Ayam,1,02/15/2025 00:00,15.0
INV04340,89784,Kopi Susu,2,02/15/2025 00:00,12.0
INV04341,59130,Bakso,3,03/26/2025 00:00,18.0
